variant_id,title_long,product_type,handle,color,store_name
11368,Green and Red Combination Brasso Silk saree with Work Blouse,silk saree with blouse,green-and-red-combination-brasso-silk-saree-with-work-blouse,green - red,Store_A
11369,Green Art silk Saree,silk saree,green-art-silk-saree,green,Store_A
11370,Green Banarasi Soft Silk Paithani Saree,silk saree,green-banarasi-soft-silk-paithani-saree,green,Store_A
11371,Green Banarasi Soft Silk Paithani With Zari Border Saree,silk saree with border,green-banarasi-soft-silk-paithani-with-zari-border-saree,green,Store_A
11372,Green Banarasi tussar silk paithani saree,silk saree,green-banarasi-tussar-silk-paithani-saree,green,Store_A
11373,Green Beautiful Raw Silk Silver Zari Checks Saree,silk saree,green-beautiful-raw-silk-silver-zari-checks-saree,green - silver,Store_A
11374,Green Color Linen Cotton saree with Beautiful Digital print and Zari Lining Pallu,linen cotton saree,green-color-linen-cotton-saree-with-beautiful-digital-print-and-zari-lining-pallu,green - color,Store_A
11375,Green Colour  Tassar Silk Weaving Saree With Beautiful Zari Woven Work,silk saree,copy-of-chiku-colour-tassar-silk-weaving-saree-with-beautiful-zari-woven-work,green,Store_A
11376,Green Colour ikkat Border Tassar Silk Saree With Blouse For Comfy look,silk saree with border and blouse,copy-of-cream-colour-ikkat-border-tassar-silk-saree-with-blouse-for-comfy-look,green,Store_A
11377,Green Fancy Tassel Border Saree,saree with border,green-fancy-tassel-border-saree,green,Store_A
11378,Green Golden Zari Traditional Wear Wedding Silk Saree with Rich Pallu,silk saree,green-golden-zari-traditional-wear-wedding-silk-saree-with-rich-pallu,green - golden,Store_A
11379,Green Golden Zari Weaving Banarasi Silk Saree,silk saree,green-golden-zari-weaving-banarasi-silk-saree,green - golden,Store_A
11380,Green Jacquard Woven Design Saree With Embroidered Blouse,saree with blouse,green-jacquard-woven-design-saree-with-embroidered-blouse,green,Store_A
11381,Green Linen Silk Sarees with Gold and Silver Zari Border,linen silk saree with border,green-linen-silk-sarees-with-gold-and-silver-zari-border,green - gold - silver,Store_A
11382,Green Patola Gold Zari Weaving Silk Saree,silk saree,green-patola-gold-zari-weaving-silk-saree,green - gold,Store_A
11383,Green Pista Soft Linen Tissue Silk With Fancy Tassels Saree,linen silk saree,green-pista-soft-linen-tissue-silk-with-fancy-tassels-saree,green - pista,Store_A
11384,Green Pure Banarasi Silk Bandhani Type Saree,silk saree,green-pure-banarasi-silk-bandhani-type-saree,green,Store_A
11385,Green Pure Linen Saree With Different Beautiful Designs Saree,linen saree,green-pure-linen-saree-with-different-beautiful-designs-saree,green,Store_A
11386,Green Pure Linen Silk  Zari Flower Saree,linen silk saree,green-pure-linen-silk-zari-flower-saree,green,Store_A
11387,Green Pure Tussar Silk Jamdani Weaving With Exclusive Fancy Tassels Saree,silk saree,green-pure-tussar-silk-jamdani-weaving-with-exclusive-fancy-tassels-saree,green,Store_A
11388,Green Sambalpuri Cotton With Resham Woven Butti Saree,cotton saree,green-sambalpuri-cotton-with-resham-woven-butti-saree,green,Store_A
11389,Green shade Soft Linen with Lucknowi weaving Border and Gota patti work,linen border patti,green-shade-soft-linen-with-lucknowi-weaving-border-and-gota-patti-work,green,Store_A
11390,Green Soft Kanchipuram Silk With Fancy Tassels Saree,silk saree,green-soft-kanchipuram-silk-with-fancy-tassels-saree,green,Store_A
11391,Green Soft Organza Silk With Beautiful Floral Print Saree,silk saree,green-soft-organza-silk-with-beautiful-floral-print-saree,green,Store_A
11392,Green Soft Silk Minakari Zari Woven Saree,silk saree,green-soft-silk-minakari-zari-woven-saree,green,Store_A
11393,Green Soft Silk Sarees with Golden Zari,silk saree,green-soft-silk-sarees-with-golden-zari,green - golden,Store_A
11394,Green soft Silk Sarees With Zari Border,silk saree with border,green-soft-silk-sarees-with-zari-border,green,Store_A
11395,Green Soft Tissue Silk Saree With Banarasi Border and Red Blouse,silk saree with border and blouse,soft-tissue-silk-saree-with-banarasi-border-and-pink-blouse-1,green - red,Store_A
11396,Green Tassar silk Weaving With Beautiful Zari Border Saree,silk saree with border,green-tassar-silk-weaving-with-beautiful-zari-border-saree,green,Store_A
11397,Green Tussar silk Pure Paithani With Pure Zari Woven Border Saree,silk saree with border,green-tussar-silk-pure-paithani-with-pure-zari-woven-border-saree,green,Store_A
11398,Green woven banarasi silk designer traditional saree,silk saree,green-woven-banarasi-silk-designer-traditional-saree,green,Store_A
11399,Green woven banarasi silk designer traditional saree,silk saree,green-woven-banarasi-silk-designer-traditional-saree-1,green,Store_A
11400,Green Zari Weaving Banarasi Silk Saree,silk saree,green-zari-weaving-banarasi-silk-saree,green,Store_A
11401,Grey Art silk Saree,silk saree,grey-art-silk-saree,grey,Store_A
11402,Grey Colour  Tassar Silk Weaving Saree With Beautiful Zari Woven Work,silk saree,copy-of-green-colour-tassar-silk-weaving-saree-with-beautiful-zari-woven-work,grey,Store_A
11403,Grey Colour Handloom Linen Silk Saree With Grandeur Tissue Pallu,linen silk saree,copy-of-cream-colour-handloom-linen-silk-saree-with-amazing-pallu,grey,Store_A
11404,Grey Colour ikkat Border Tassar Silk Saree With Blouse For Comfy look,silk saree with border and blouse,copy-of-green-colour-ikkat-border-tassar-silk-saree-with-blouse-for-comfy-look,grey,Store_A
11405,Grey Jacquard Woven Design Saree With Embroidered Blouse,saree with blouse,grey-jacquard-woven-design-saree-with-embroidered-blouse,grey,Store_A
11406,Grey Model Squins Weaving Value Added Woven saree,saree,grey-model-squins-weaving-value-added-woven-saree,grey,Store_A
11407,Grey Soft Silk Sarees with Golden Zari,silk saree,grey-soft-silk-sarees-with-golden-zari,grey - golden,Store_A
11408,Greyish teal and Multi Colored Cotton Saree With Kalamkari Print,cotton saree,greyish-teal-and-multi-colored-cotton-saree-with-kalamkari-print,teal,Store_A
11409,Hazelnut Yellow Soft Cotton Kalamkari Print Saree,cotton saree,cotton-saree,yellow,Store_A
11410,Henna Green Golden Zari Banarasi Saree With matching Blouse,saree with blouse,henna-green-golden-zari-banarasi-saree-with-matching-blouse,green - golden,Store_A
11411,Henna Green Shine Paithani Silk Saree with Contrast Woven Blouse,silk saree with blouse,henna-green-shine-paithani-silk-saree-with-contrast-woven-blouse,green,Store_A
11412,Honey Yellow Silk Embroidered Saree with Peacock Blue Blouse,silk saree with blouse,copy-of-sage-green-silk-embroidered-saree-with-green-blouse,yellow - blue,Store_A
11413,Hot Pink Color Soft Patola Silk Saree With Green Blouse,silk saree with blouse,color-soft-patola-silk-saree-1,pink - color - green,Store_A
11414,Hot Pink Golden Zari Shine Kanjivaram Wedding Saree With Blouse,saree with blouse,hot-pink-golden-zari-shine-kanjivaram-wedding-saree-with-blouse,pink - golden,Store_A
11415,Hot Pink Silk Saree with Zari Woven Border and Pallu,silk saree with border,silk-saree-with-zari-woven-border-and-pallu-6,pink,Store_A
11416,Hot Pink Soft banarasi katan silk saree with fancy tassels,silk saree,soft-banarasi-katan-silk-saree-with-fancy-tassels-1,pink,Store_A
11417,Hot Red Color Soft handloom Weaving Silk Saree with Blouse,silk saree with blouse,hot-red-color-soft-handloom-weaving-silk-saree-with-blouse,red - color,Store_A
11418,Hot Red Tessar Silk Weaving Saree,silk saree,hot-red-tessar-silk-weaving-saree,red,Store_A
11419,Hunter Green Colour 3D Chiffon Saree With Sequence Blouse,saree with blouse,hunter-green-colour-3d-velvet-chiffon-saree-with-sequence-blouse,green,Store_A
11420,Ice Blue Copper Zari Handloom Weaving Silk Saree,silk saree,ice-blue-copper-zari-handloom-weaving-silk-saree,blue - copper,Store_A
11421,Indigo Blue Silk Saree with Zari Woven Border and Pallu,silk saree with border,silk-saree-with-zari-woven-border-and-pallu-5,indigo - blue,Store_A
11422,Indigo Blue Silver and Gold Zari Weaved Silk Saree,silk saree,indigo-blue-silver-and-gold-zari-weaved-silk-saree,indigo - blue - silver - gold,Store_A
11423,Indigo Blue Soft banarasi katan silk saree with fancy tassels,silk saree,soft-banarasi-katan-silk-saree-with-fancy-tassels-3,indigo - blue,Store_A
11424,Indigo Blue Soft Blender Silk Weaving Silver Zari Saree,silk saree,indigo-blue-soft-blender-silk-weaving-silver-zari-saree,indigo - blue - silver,Store_A
11425,Indigo Blue Soft Handloom Weaving Silk in Copper Zari,silk,indigo-blue-soft-handloom-weaving-silk-in-copper-zari,indigo - blue - copper,Store_A
11426,Indigo Blue Soft Silk Golden Zari weaving with contrast blouse,silk blouse,indigo-blue-soft-silk-golden-zari-weaving-with-contrast-blouse,indigo - blue - golden,Store_A
11427,Indigo Purple All Over Design Soft Kanjivaram Silk Saree,silk saree,dark-purple-all-over-design-soft-kanjivaram-silk-saree,indigo - purple,Store_A
11428,Innovative Off-white Woven Patola Silk Saree with Classic Border,silk saree with border,innovative-off-white-woven-patola-silk-saree-with-classic-border,other,Store_A
11429,Iris Lavender Golden Zari Shine Soft Kanjivaram Silk Wedding Saree,silk saree,iris-lavender-golden-zari-shine-soft-kanjivaram-silk-wedding-saree-with-blouse,lavender - golden,Store_A
11430,Iris Purple Soft Luckhnowi Rich Pallu weaving Linen Saree,linen saree,iris-purple-soft-luckhnowi-rich-pallu-weaving-linen-saree,purple,Store_A
11431,Iris Purple Tussar Silk Copper Zari Weaving Saree,silk saree,iris-purple-tussar-silk-copper-zari-weaving-saree,purple - copper,Store_A
11432,Ivory Cream Cotton Silk Saree With Ikkat Woven Designs Pallu And Blouse,cotton silk saree with blouse,gnuy7,ivory - cream,Store_A
11433,Ivory white Soft Silk Saree In Handloom Weaving With Sequins,silk saree,ivory-white-soft-silk-saree-in-handloom-weaving-with-sequins,ivory - white,Store_A
11434,Jade Green All over Design Soft Kanjivaram Silk Saree,silk saree,all-over-design-soft-kanjivaram-silk-saree,green,Store_A
11435,Jade Green Tessar Silk Weaving Saree,silk saree,jade-green-tessar-silk-weaving-saree,green,Store_A
11436,Jam Purple Zari Woven Soft Silk Saree With Green Blouse,silk saree with blouse,jam-purple-zari-woven-pure-silk-saree-with-green-blouse,purple - green,Store_A
11437,Jam Red Handloom Weaving Silk with Gotta lace border,silk with border,jam-red-handloom-weaving-silk-with-gotta-lace-border,red,Store_A
11438,Jasmin White and Red Zari Woven Silk Saree With Red Blouse,silk saree with blouse,jasmin-white-and-red-zari-woven-silk-saree-with-red-blouse-1,white - red - red,Store_A
11439,Jasmin White Modal Chickankari Digital Print Saree with Blouse,saree with blouse,jasmin-white-modal-chickankari-digital-print-saree-with-blouse,white,Store_A
11440,Jasmin White Woven Kanjivaram Saree For Special Wedding,saree,jasmin-white-woven-kanjivaram-saree-for-special-wedding,white,Store_A
11441,Jungle Green Banarasi Soft Silk Paithani With Zari Border Saree,silk saree with border,jungle-green-banarasi-soft-silk-paithani-with-zari-border-saree,green,Store_A
11442,Jungle Green Soft Handloom Weaving Silk in Copper Zari,silk,jungle-green-soft-handloom-weaving-silk-in-copper-zari,green - copper,Store_A
11443,Junglee Green Paithani Silk Woven Pallu Saree With Designer Blouse,silk saree with blouse,junglee-green-paithani-silk-woven-pallu-saree-with-designer-blouse,green,Store_A
11444,Lapis Blue Soft Silk Saree In Handloom Weaving With Sequins,silk saree,lapis-blue-soft-silk-saree-in-handloom-weaving-with-sequins,blue,Store_A
11445,Lava Gray Abstract Print Satin Crepe Trendy Saree,satin saree,lava-gray-abstract-print-satin-crepe-trendy-saree,gray,Store_A
11446,Lava Gray Tussar Silk Copper Zari Weaving Saree,silk saree,lava-gray-tussar-silk-copper-zari-weaving-saree,gray - copper,Store_A
11447,Lava Red Zari Butta Linen Silk Saree With Blouse,linen silk saree with blouse,zari-butta-linen-silk-saree-with-blouse,red,Store_A
11448,Lavanya Grey  Lenen Silk Saree With Blouse,silk saree with blouse,lavanya-grey-lenen-silk-saree-with-blouse,grey,Store_A
11449,Lavender Color Kashmiri Modal Handloom Weaving Saree,saree,lavender-color-kashmiri-modal-handloom-weaving-saree,lavender - color,Store_A
11450,Lavender Pink Copper Zari Handloom Weaving Silk Saree,silk saree,lavender-pink-copper-zari-handloom-weaving-silk-saree,lavender - pink - copper,Store_A
11451,Lavender Pink Lucknowi Cotton Silk Saree With Work Blouse,cotton silk saree with blouse,lavender-pink-lucknowi-cotton-silk-saree-with-plan-blouse-1,lavender - pink,Store_A
11452,Lavender Zari Woven Linen Silk Saree With Matching Blouse,linen silk saree with blouse,and-golden-border-saree-with-dark-pink-banglori-blouse,lavender,Store_A
11453,Lead Blue Lucknowi Work Silk Saree With Designer Blouse,silk saree with blouse,lead-gray-lucknowi-work-cotton-silk-saree-with-designer-blouse,blue,Store_A
11454,Lead Gray Soft banarasi katan silk saree with fancy tassels,silk saree,soft-banarasi-katan-silk-saree-with-fancy-tassels-2,gray,Store_A
11455,Leaf Design Blue Color Brasso Silk Saree and Blouse,silk saree with blouse,leaf-design-blue-color-brasso-silk-saree-and-blouse,blue - color,Store_A
11456,Leaf Design Sky Color Brasso Silk Saree and Blouse,silk saree with blouse,leaf-design-sky-color-brasso-silk-saree-and-blouse,color,Store_A
11457,Leaf Green Color multy Design Brasso Silk saree with Work Blouse,silk saree with blouse,leaf-green-color-multy-design-brasso-silk-saree-with-work-blouse,green - color - multy,Store_A
11458,Leaf Green Woven Patola Silk Saree with Classic Border,silk saree with border,leaf-green-woven-patola-silk-saree-with-classic-border,green,Store_A
11459,Lehriya Design Cream Color Brasso Silk Saree and Blouse,silk saree with blouse,lehriya-design-cream-color-brasso-silk-saree-and-blouse,cream - color,Store_A
11460,Lehriya Design Lemon Yellow Color Brasso Silk Saree,silk saree,lehriya-design-lemon-yellow-color-brasso-silk-saree,lemon - yellow - color,Store_A
11461,Lehriya Design Magenta Color Brasso Silk Saree and Blouse,silk saree with blouse,lehriya-design-magenta-color-brasso-silk-saree-and-blouse,magenta - color,Store_A
11462,Lehriya Design Marron Color Brasso Silk Saree and Blouse,silk saree with blouse,lehriya-design-marron-color-brasso-silk-saree,color,Store_A
11463,Lehriya Design Parrot Green Color Brasso Silk Saree and Blouse,silk saree with blouse,lehriya-design-parrot-green-color-brasso-silk-saree-and-blouse,green - color,Store_A
11464,Lemon Yellow color modal Silk With Silver Zari Weaving Sari With Matching Blouse,silk saree with blouse,lemon-yellow-color-modal-silk-with-silver-zari-weaving-sari-with-matching-blouse,lemon - yellow - color - silver,Store_A
11465,Lemon Yellow Linen Silk Sarees with Gold and Silver Zari Border,linen silk saree with border,lemon-yellow-linen-silk-sarees-with-gold-and-silver-zari-border,lemon - yellow - gold - silver,Store_A
11466,Lemon Yellow Paithani Silk Saree in Patched Border with Unique Latkan,silk saree with border,lemon-yellow-paithani-silk-saree-in-patched-border-with-unique-latkan,lemon - yellow,Store_A
11467,Liac Purple Linen Silk Saree With Blouse,linen silk saree with blouse,copy-of-teal-green-linen-silk-saree-with-blouse,purple,Store_A
11468,Light Beige Kanjivaram Zari Weaving Silk Saree With Woven Butti and border,silk saree with border,light-beige-kanjivaram-zari-weaving-silk-saree-with-woven-butti-and-border,light - beige,Store_A
11469,Light Beige Shade Soft Tissue Linen silk Saree with Rich Zari Pallu,linen silk saree,light-beige-shade-soft-tissue-linen-silk-saree-with-rich-zari-pallu,light - beige,Store_A
11470,Light Blue Soft Silk Sarees with Golden Zari,silk saree,light-blue-soft-silk-sarees-with-golden-zari,light - blue - golden,Store_A
11471,Light Blue soft Silk Sarees With Zari Border,silk saree with border,light-blue-soft-silk-sarees-with-zari-border,light - blue,Store_A
11472,Light Bottle Blue Soft Linen Saree with weaving Lucknowi  touch border,linen saree border,light-bottle-blue-soft-linen-saree-with-weaving-lucknowi-touch-border,light - blue,Store_A
11473,Light Bottle Green Soft Silk Zari Saree With Blouse,silk saree with blouse,copy-of-rose-pink-soft-silk-zari-saree-with-blouse,light - green,Store_A
11474,Light Chestnut Linen Silk Saree With Blouse,linen silk saree with blouse,light-chestnut-line-silk-saree-with-blouse,light,Store_A
11475,Light Cream shade Tusser silk weaving Saree with Heavy border,silk saree with border,light-cream-shade-tusser-silk-weaving-saree-with-heavy-border,light - cream,Store_A
11476,Light Gray Organza Silk Sequence Saree with Designer Blouse,silk saree with blouse,copy-of-light-pink-organza-silk-sequence-saree-with-designer-blouse,light - gray,Store_A
